state,county,fips,year,population,pub_sup_1,pub_sup_2,pub_sup_3,pub_sup_4,pub_sup_5,pub_sup_6,pub_sup_7,pub_sup_8,pub_sup_9,pub_sup_10,pub_sup_11,pub_sup_12,dom_sup_1,dom_sup_2,dom_sup_3,dom_sup_4,dom_sup_5,dom_sup_6,dom_sup_7,dom_sup_8,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9,irrigation_1,irrigation_2,irrigation_3,irrigation_4,irrigation_5,irrigation_6,irrigation_7,crop_1,crop_2,crop_3,crop_4,crop_5,crop_6,crop_7,golf_1,golf_2,golf_3,golf_4,golf_5,golf_6,golf_7,livestock_1,livestock_2,livestock_3,aqua_1,aqua_2,aqua_3,aqua_4,aqua_5,aqua_6,aqua_7,aqua_8,aqua_9,mining_1,mining_2,mining_3,mining_4,mining_5,mining_6,mining_7,mining_8,mining_9,thermoelectric_1,thermoelectric_2,thermoelectric_3,thermoelectric_4,thermoelectric_5,thermoelectric_6,thermoelectric_7,thermoelectric_8,thermoelectric_9,thermoelectric_10,thermoelectric_11,thermoelectric_12,thermoelectric_13,thermoelectric_14,thermoelectric_15,thermoelectric_16,thermoelectric_17,thermoelectric_18,thermoelectric_19,thermoelectric_20,thermoelectric_21,thermoelectric_22,thermoelectric_23,thermoelectric_24,thermoelectric_25,thermoelectric_26,thermoelectric_27,thermoelectric_28,thermoelectric_29,thermoelectric_30,gro_wat_1,gro_wat_2,gro_wat_3,surf_wat_1,surf_wat_2,surf_wat_3,total_withdrawal_1,total_withdrawal_2,total_withdrawal_3
IL,Randolph County,17157,2010,33476.0,7840.0,20570.0,28410.0,0.71,0.0,0.71,2.48,0.0,2.48,3.19,0.0,3.19,5066.0,0.4,0.0,0.4,79.0,2.28,80.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.07,0.32,0.48,0.0,0.0,0.48,0.22,0.0,0.22,0.4,0.0,0.0,0.4,0.03,0.07,0.1,0.08,0.0,0.0,0.08,0.24,0.0,0.24,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.65,0.0,0.65,0.0,0.0,0.0,32.32,0.0,32.32,32.32,0.0,32.32,12712.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.32,0.0,32.32,32.32,0.0,32.32,12712.78,1.6,0.0,1.6,35.52,0.0,35.52,37.12,0.0,37.12
IL,Richland County,17159,2010,16233.0,1970.0,11030.0,13000.0,0.02,0.0,0.02,1.43,0.0,1.43,1.45,0.0,1.45,3233.0,0.27,0.0,0.27,84.0,1.03,79.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.04,0.0,0.0,0.04,0.31,0.0,0.31,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.91,1.51,1.48,0.0,1.48,2.08,0.91,2.99
IL,Rock Island County,17161,2010,147546.0,30830.0,115650.0,146480.0,2.37,0.0,2.37,15.73,0.0,15.73,18.1,0.0,18.1,1065.9999999999998,0.08,0.0,0.08,75.0,11.72,80.0,11.8,7.94,0.0,7.94,3.28,0.0,3.28,11.22,0.0,11.22,0.49,0.14,0.63,3.36,0.0,0.0,3.36,0.35,0.0,0.35,2.98,0.0,0.0,2.98,0.14,0.14,0.28,0.38,0.0,0.0,0.38,0.25,0.0,0.25,0.03,,0.03,1.79,,1.79,1.82,0.0,1.82,0.0,0.0,0.0,2.97,0.0,2.97,2.97,0.0,2.97,0.81,0.0,0.81,1104.08,0.0,1104.08,1104.89,0.0,1104.89,14953.76,0.55,0.0,0.55,1104.08,0.0,1104.08,1104.63,0.0,1104.63,14796.25,0.26,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.26,157.51,11.97,0.0,11.97,1127.99,0.0,1127.99,1139.96,0.0,1139.96
IL,St. Clair County,17163,2010,270056.0,7700.0,189090.0,196790.0,0.83,0.0,0.83,12.05,0.0,12.05,12.88,0.0,12.88,73266.0,5.86,0.0,5.86,80.0,15.75,80.0,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.27,1.32,1.73,0.0,0.0,1.73,0.77,0.0,0.77,1.08,0.0,0.0,1.08,0.28,0.27,0.55,0.65,0.0,0.0,0.65,0.24,0.0,0.24,0.01,,0.01,0.01,,0.01,0.02,0.0,0.02,0.01,0.0,0.01,0.36,0.0,0.36,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,12.69,0.0,12.69,20.69,0.0,20.69
IL,Saline County,17165,2010,24913.0,19460.0,2090.0,21550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3363.0,0.27,0.0,0.27,80.0,1.73,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.17,0.0,0.0,0.17,0.03,0.0,0.03,0.11,0.0,0.0,0.11,0.0,0.08,0.08,0.06,0.0,0.0,0.06,0.2,0.0,0.2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.35,1.35,0.63,0.0,0.63,1.63,0.35,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.35,1.85,0.71,0.0,0.71,2.21,0.35,2.56
IL,Sangamon County,17167,2010,197465.0,12730.0,151500.0,164230.0,1.18,0.0,1.18,22.92,0.0,22.92,24.1,0.0,24.1,33235.0,2.66,0.0,2.66,80.0,13.14,80.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.33,0.39,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.33,0.39,0.0,0.0,0.39,0.36,0.0,0.36,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.04,0.0,4.04,4.04,0.0,4.04,8.08,0.0,8.08,0.0,0.0,0.0,288.02,0.0,288.02,288.02,0.0,288.02,2552.0,0.0,0.0,0.0,288.02,0.0,288.02,288.02,0.0,288.02,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,8.41,315.14,0.0,315.14,323.55,0.0,323.55
IL,Schuyler County,17169,2010,7544.0,6840.0,0.0,6840.0,0.85,0.0,0.85,0.0,0.0,0.0,0.85,0.0,0.85,704.0000000000001,0.06,0.0,0.06,85.0,0.55,80.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.01,0.23,1.12,0.0,0.0,1.12,0.22,0.0,0.22,1.1,0.0,0.0,1.1,0.0,0.01,0.01,0.02,0.0,0.0,0.02,0.31,0.0,0.31,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.44,0.01,0.0,0.01,1.45,0.0,1.45
IL,Scott County,17171,2010,5355.0,3520.0,430.0,3950.0,5.26,0.0,5.26,0.0,0.0,0.0,5.26,0.0,5.26,1405.0,0.11,0.0,0.11,78.0,0.31,78.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.01,2.26,6.27,0.0,0.0,6.27,2.25,0.0,2.25,6.25,0.0,0.0,6.25,0.0,0.01,0.01,0.02,0.0,0.0,0.02,0.13,0.0,0.13,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.07,0.0,0.07,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,0.0,7.77,0.08,0.0,0.08,7.85,0.0,7.85
IL,Shelby County,17173,2010,22363.000000000004,14600.0,0.0,14600.0,1.05,0.0,1.05,0.87,0.0,0.87,1.92,0.0,1.92,7763.0,0.62,0.0,0.62,80.0,1.17,80.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.1,0.0,0.0,0.1,0.61,0.0,0.61,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.04,0.14,0.0,0.0,0.0,0.1,0.04,0.14,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.0,0.56,665.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.0,0.56,665.35,2.43,0.04,2.47,1.48,0.0,1.48,3.91,0.04,3.95
IL,Stark County,17175,2010,5994.0,3710.0,0.0,3710.0,0.56,0.0,0.56,0.0,0.0,0.0,0.56,0.0,0.56,2284.0000000000005,0.18,0.0,0.18,79.0,0.3,81.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.0,0.0,0.02,0.08,0.0,0.08,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,0.01,0.0,0.01,0.84,0.0,0.84
IL,Stephenson County,17177,2010,47711.00000000002,34480.0,0.0,34480.0,3.71,0.0,3.71,0.0,0.0,0.0,3.71,0.0,3.71,13231.0,1.06,0.0,1.06,80.0,2.76,80.0,3.82,2.05,0.0,2.05,0.0,0.0,0.0,2.05,0.0,2.05,0.16,0.05,0.21,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.21,0.2,0.0,0.0,0.2,1.2,0.0,1.2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.05,0.0,0.05,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,8.2,0.1,0.0,0.1,8.3,0.0,8.3
IL,Tazewell County,17179,2010,135394.0,130020.0,0.0,130020.0,15.17,0.0,15.17,0.0,0.0,0.0,15.17,0.0,15.17,5374.0,0.43,0.0,0.43,80.0,10.4,80.0,10.83,15.68,0.0,15.68,30.71,0.0,30.71,46.39,0.0,46.39,13.18,0.06,13.24,40.72,0.0,0.0,40.72,13.11,0.0,13.11,40.59,0.0,0.0,40.59,0.07,0.06,0.13,0.13,0.0,0.0,0.13,0.41,0.0,0.41,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,1.8,0.3,0.0,0.3,2.1,0.0,2.1,0.45,0.0,0.45,20.75,0.0,20.75,21.2,0.0,21.2,9013.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,20.75,0.0,20.75,21.2,0.0,21.2,9013.2,47.12,0.0,47.12,51.82,0.0,51.82,98.94,0.0,98.94
IL,Union County,17181,2010,17808.0,10670.0,3020.0,13690.0,1.22,0.0,1.22,0.0,0.0,0.0,1.22,0.0,1.22,4118.0,0.33,0.0,0.33,80.0,1.09,80.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.14,0.16,0.0,0.0,0.16,0.11,0.0,0.11,0.14,0.0,0.0,0.14,0.0,0.03,0.03,0.02,0.0,0.0,0.02,0.19,0.0,0.19,0.02,,0.02,1.79,,1.79,1.81,0.0,1.81,0.07,0.0,0.07,0.23,0.0,0.23,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,1.94,2.05,0.0,2.05,3.99,0.0,3.99
IL,Vermilion County,17183,2010,81625.0,16790.0,45430.0,62220.0,1.45,0.0,1.45,7.79,0.0,7.79,9.24,0.0,9.24,19405.0,1.55,0.0,1.55,80.0,4.99,80.0,6.54,0.24,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.24,0.21,0.24,0.45,0.89,0.0,0.0,0.89,0.16,0.06,0.22,0.68,0.0,0.0,0.68,0.05,0.18,0.23,0.21,0.0,0.0,0.21,0.18,0.0,0.18,0.03,,0.03,1.79,,1.79,1.82,0.0,1.82,0.03,0.0,0.03,0.12,0.0,0.12,0.15,0.0,0.15,0.01,0.0,0.01,0.31,0.0,0.31,0.32,0.0,0.32,687.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.31,0.0,0.31,0.32,0.0,0.32,687.46,3.7,0.0,3.7,10.25,0.0,10.25,13.95,0.0,13.95
IL,Wabash County,17185,2010,11947.0,10390.0,0.0,10390.0,1.77,0.0,1.77,0.0,0.0,0.0,1.77,0.0,1.77,1557.0,0.12,0.0,0.12,77.0,0.83,80.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.02,1.2,1.85,0.0,0.0,1.85,1.15,0.0,1.15,1.81,0.0,0.0,1.81,0.03,0.02,0.05,0.04,0.0,0.0,0.04,0.04,0.0,0.04,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.17,1.23,1.4,0.0,0.0,0.0,0.17,1.23,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,1.23,4.51,0.02,0.0,0.02,3.3,1.23,4.53
IL,Warren County,17187,2010,17707.0,12710.0,0.0,12710.0,2.35,0.0,2.35,0.0,0.0,0.0,2.35,0.0,2.35,4997.0,0.4,0.0,0.4,80.0,1.02,80.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.0,0.0,0.06,0.51,0.0,0.51,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,3.28,0.07,0.0,0.07,3.35,0.0,3.35
IL,Washington County,17189,2010,14716.0,9390.0,0.0,9390.0,0.0,0.0,0.0,0.59,0.0,0.59,0.59,0.0,0.59,5326.000000000001,0.43,0.0,0.43,81.0,0.75,80.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.08,0.0,0.0,0.08,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.09,0.09,0.07,0.0,0.0,0.07,0.66,0.0,0.66,0.1,,0.1,1.79,,1.79,1.89,0.0,1.89,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.35,1.54,2.48,0.0,2.48,3.67,0.35,4.02
IL,Wayne County,17191,2010,16760.0,1160.0,14370.0,15530.0,0.08,0.0,0.08,1.17,0.0,1.17,1.25,0.0,1.25,1230.0,0.1,0.0,0.1,81.0,1.24,80.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.05,1.65,2.48,0.0,0.0,2.48,1.6,0.0,1.6,2.45,0.0,0.0,2.45,0.0,0.05,0.05,0.03,0.0,0.0,0.03,0.42,0.0,0.42,0.03,,0.03,1.79,,1.79,1.82,0.0,1.82,0.0,1.71,1.71,0.0,0.0,0.0,0.0,1.71,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.71,3.94,3.01,0.0,3.01,5.24,1.71,6.95
IL,White County,17193,2010,14665.0,11000.0,1300.0,12300.0,1.11,0.0,1.11,0.0,0.0,0.0,1.11,0.0,1.11,2365.0,0.19,0.0,0.19,80.0,0.98,80.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.38,19.13,24.18,0.0,0.0,24.18,18.75,0.35,19.1,24.16,0.0,0.0,24.16,0.0,0.03,0.03,0.02,0.0,0.0,0.02,0.09,0.0,0.09,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.36,2.49,2.85,0.0,0.0,0.0,0.36,2.49,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2.49,22.99,0.38,0.0,0.38,20.88,2.49,23.37
IL,Whiteside County,17195,2010,58498.00000000002,39030.0,0.0,39030.0,3.88,0.0,3.88,0.0,0.0,0.0,3.88,0.0,3.88,19468.0,1.56,0.0,1.56,80.0,3.12,80.0,4.68,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,17.41,0.26,17.67,61.98,0.0,0.0,61.98,17.21,0.2,17.41,61.71,0.0,0.0,61.71,0.2,0.06,0.26,0.27,0.0,0.0,0.27,0.98,0.0,0.98,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.12,0.0,0.12,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,0.0,23.88,0.38,0.0,0.38,24.26,0.0,24.26
IL,Will County,17197,2010,677560.0,376410.0,161320.0,537730.0,36.74,0.0,36.74,0.78,0.0,0.78,37.52,0.0,37.52,139830.0,11.19,0.0,11.19,80.0,43.02,80.0,54.21,6.74,0.0,6.74,15.5,0.0,15.5,22.24,0.0,22.24,1.14,1.05,2.19,3.81,0.0,0.0,3.81,0.29,0.21,0.5,2.03,0.0,0.0,2.03,0.85,0.84,1.69,1.78,0.0,0.0,1.78,0.15,0.0,0.15,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,1.82,1.82,0.0,1.82,0.38,0.0,0.38,2287.64,0.0,2287.64,2288.02,0.0,2288.02,32710.59,0.3,0.0,0.3,2215.64,0.0,2215.64,2215.94,0.0,2215.94,12955.24,0.08,0.0,0.08,72.0,0.0,72.0,72.08,0.0,72.08,19755.35,56.34,0.0,56.34,2306.79,0.0,2306.79,2363.13,0.0,2363.13
IL,Williamson County,17199,2010,66357.0,0.0,43830.0,43830.0,0.12,0.0,0.12,1.45,0.0,1.45,1.57,0.0,1.57,22527.0,1.8,0.0,1.8,80.0,3.51,80.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.32,0.24,0.0,0.0,0.24,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.31,0.31,0.23,0.0,0.0,0.23,0.08,0.0,0.08,0.08,,0.08,2.62,,2.62,2.7,0.0,2.7,0.7,0.03,0.73,0.23,0.0,0.23,0.93,0.03,0.96,0.0,0.0,0.0,209.5,0.0,209.5,209.5,0.0,209.5,1805.43,0.0,0.0,0.0,209.5,0.0,209.5,209.5,0.0,209.5,1805.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.03,2.82,214.11,0.0,214.11,216.9,0.03,216.93
IL,Winnebago County,17201,2010,295266.0,253430.0,0.0,253430.0,29.98,0.0,29.98,0.0,0.0,0.0,29.98,0.0,29.98,41836.000000000015,3.35,0.0,3.35,80.0,20.27,80.0,23.62,0.87,0.0,0.87,0.0,0.0,0.0,0.87,0.0,0.87,0.27,0.25,0.52,0.52,0.0,0.0,0.52,0.02,0.0,0.02,0.05,0.0,0.0,0.05,0.25,0.25,0.5,0.47,0.0,0.0,0.47,0.23,0.0,0.23,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,34.7,0.85,0.0,0.85,35.55,0.0,35.55
IL,Woodford County,17203,2010,38664.0,24800.0,0.0,24800.0,2.25,0.0,2.25,5.51,0.0,5.51,7.76,0.0,7.76,13864.0,1.11,0.0,1.11,80.0,1.98,80.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.13,0.0,0.0,0.13,0.43,0.0,0.43,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.12,0.0,0.12,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,3.96,5.63,0.0,5.63,9.59,0.0,9.59
IN,Adams County,18001,2010,34387.0,,,19738.0,2.64,0.0,2.64,0.0,0.0,0.0,2.64,0.0,2.64,14649.0,1.11,0.0,1.11,76.0,1.5,76.0,2.61,0.46,0.0,0.46,2.07,0.0,2.07,2.53,0.0,2.53,0.0,0.0,0.0,0.18,0.0,0.0,0.18,,,,,,,,,,,,,,,1.17,0.32,1.49,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,5.38,2.39,0.0,2.39,7.77,0.0,7.77
IN,Allen County,18003,2010,355329.0,,,301319.0,4.0,0.0,4.0,32.69,0.0,32.69,36.69,0.0,36.69,54010.0,4.1,0.0,4.1,76.0,22.9,76.0,27.0,0.69,0.0,0.69,0.58,0.0,0.58,1.27,0.0,1.27,0.01,0.05,0.06,0.73,0.0,0.0,0.73,,,,,,,,,,,,,,,0.27,0.21,0.48,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,6.01,6.01,0.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.0,9.07,39.54,0.0,39.54,48.61,0.0,48.61
IN,Bartholomew County,18005,2010,76794.0,,,53218.0,8.16,0.0,8.16,0.0,0.0,0.0,8.16,0.0,8.16,23576.0,1.79,0.0,1.79,76.0,4.04,76.0,5.83,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.03,5.06,0.37,5.43,10.21,0.0,0.0,10.21,,,,,,,,,,,,,,,0.1,0.07,0.17,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,2.65,2.65,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,0.0,15.14,3.09,0.0,3.09,18.23,0.0,18.23
IN,Benton County,18007,2010,8854.0,,,5702.000000000001,0.45,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.45,3152.0,0.24,0.0,0.24,76.0,0.43,75.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,4.05,0.0,0.0,4.05,,,,,,,,,,,,,,,0.05,0.08,0.13,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.11,0.0,0.11,0.89,0.0,0.89
IN,Blackford County,18009,2010,12765.999999999998,,,8745.0,0.87,0.0,0.87,0.0,0.0,0.0,0.87,0.0,0.87,4021.0,0.31,0.0,0.31,77.0,0.66,75.0,0.97,0.33,0.0,0.33,0.33,0.0,0.33,0.66,0.0,0.66,0.0,0.0,0.0,0.01,0.0,0.0,0.01,,,,,,,,,,,,,,,0.12,0.02,0.14,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,1.63,0.35,0.0,0.35,1.98,0.0,1.98
